stnId,stnNm,tm,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
106,동해,2019-04-13,12.8,6.9,613.0,18.2,1112,,,,,,,6.7,160.0,1436.0,4.3,20.0,1515.0,1.7,1509,230.0,0.5,22.0,1058.0,44.9,6.6,1012.7,1019.8,715,1015.4,1535,1017.6,13.1,11.1,,,,,,,,,4.6,1.3,13.9,1.8,,,,,,,,,,,,,,
106,동해,2019-04-14,11.4,7.4,2248.0,14.1,1048,0.0,,0.0,,,0.0,12.0,250.0,1315.0,6.0,320.0,1405.0,2.3,2027,290.0,-0.8,28.0,211.0,44.0,5.9,1007.9,1016.1,1,1009.2,1606,1012.7,13.1,2.1,,,,,,,,,7.0,4.5,11.2,1.8,,,,,,,,,,,,,,
106,동해,2019-04-15,11.9,5.1,626.0,16.5,2102,,,,,,,7.9,160.0,1457.0,4.9,160.0,1502.0,2.1,1790,160.0,-2.8,17.0,2101.0,37.9,5.2,1011.2,1017.8,738,1014.0,1641,1016.0,13.1,11.7,,,,,,,,,0.0,0.0,14.8,-0.4,,,,,,,,,,,,,,
106,동해,2019-04-16,17.6,10.9,427.0,24.8,1517,,,,,,,10.1,250.0,1733.0,6.4,270.0,1734.0,1.9,1620,250.0,-6.5,8.0,1350.0,20.4,4.0,1009.8,1016.6,1,1011.9,1553,1014.5,13.2,8.7,,,,,,,,,3.5,0.0,18.3,2.8,,,,,,,,,,,,,,
106,동해,2019-04-17,16.4,11.5,554.0,21.0,1201,,,,,,,9.5,160.0,1412.0,6.8,160.0,1511.0,2.1,1773,160.0,-2.7,13.0,1252.0,28.8,5.3,1005.3,1013.9,6,1007.1,1744,1010.0,13.2,10.4,,,,,,,,,2.3,1.3,19.5,3.7,,,,,,,,,,,,,,
106,동해,2019-04-18,17.2,12.3,2400.0,22.9,1421,,,,,,,12.6,290.0,1519.0,7.4,270.0,1522.0,2.0,1739,70.0,5.7,26.0,32.0,48.5,9.2,1004.0,1014.2,2359,1006.0,1521,1008.6,13.3,4.4,,,,,,,,,5.1,2.6,17.4,6.7,,,,,,,,,,,,,,
106,동해,2019-04-19,9.6,5.3,2324.0,12.2,1,0.0,,0.0,,,0.0,7.5,90.0,4.0,5.9,90.0,2.0,2.3,2015,70.0,1.1,40.0,1710.0,56.8,6.7,1014.3,1022.1,1030,1014.3,1,1019.2,13.3,3.3,,,,,,,,,5.9,5.9,12.4,0.4,,,,,,,,,,,,,,
106,동해,2019-04-20,11.2,4.4,203.0,15.8,1349,,,,,,,11.0,140.0,1146.0,6.9,160.0,1213.0,2.3,2030,160.0,6.4,47.0,820.0,73.5,9.8,1008.2,1017.7,21,1009.6,1715,1013.0,13.3,11.7,,,,,,,,,3.5,2.3,17.6,-0.6,,,,,,,,,,,,,,
106,동해,2019-04-21,14.1,10.3,2327.0,17.8,314,,,,,,,8.9,50.0,1306.0,6.6,50.0,1303.0,2.1,1789,50.0,8.5,46.0,200.0,69.6,11.1,1007.8,1014.6,2231,1009.6,228,1012.6,13.4,5.8,,,,,,,,,7.5,2.3,17.7,7.0,,,,,,,,,,,,,,
106,동해,2019-04-22,12.5,8.8,334.0,15.9,1326,,,,,,,5.9,180.0,1810.0,3.6,160.0,1810.0,1.2,1070,70.0,9.6,72.0,759.0,83.3,12.1,1012.5,1019.3,1134,1014.3,1,1017.3,13.4,9.4,,,,,,,,,2.5,0.6,19.4,3.5,,,,,,,,,,,,,,
106,동해,2019-04-23,15.8,10.4,335.0,21.8,1931,0.0,,0.0,,,0.0,5.4,180.0,1959.0,2.6,70.0,1113.0,1.1,956,70.0,10.8,46.0,1944.0,73.9,13.0,1007.1,1016.3,11,1008.8,1802,1011.8,13.4,6.0,,,,,,,,,7.8,1.4,20.6,6.1,,,,,,,,,,,,,,
106,동해,2019-04-24,15.3,11.2,2348.0,19.3,1526,1.0,416.0,3.3,342.0,,4.8,12.2,20.0,2331.0,7.2,50.0,2339.0,1.9,1645,20.0,12.8,62.0,1.0,85.9,14.8,1002.4,1011.2,2348,1004.2,1524,1007.1,13.5,5.1,,,,,,,,,9.0,5.3,19.6,12.1,,,,,,,,,,,,,,
106,동해,2019-04-25,10.2,7.3,2236.0,13.0,911,0.6,1715.0,2.0,1715.0,,5.9,8.9,50.0,1046.0,6.1,50.0,1052.0,2.4,2037,50.0,6.3,50.0,1026.0,78.4,9.6,1007.0,1013.2,825,1010.6,1508,1011.8,13.5,0.0,,,,,,,,,9.3,8.8,12.9,8.1,,,,,,,,,,,,,,
106,동해,2019-04-26,7.7,6.5,1829.0,9.3,1200,1.7,818.0,6.0,1625.0,,38.8,8.8,90.0,506.0,5.4,50.0,1128.0,2.9,2512,50.0,6.3,75.0,1335.0,91.5,9.6,1009.5,1019.2,2400,1009.6,202,1014.4,13.6,0.0,,,,,,,,,8.1,6.8,9.3,6.4,,,,,,,,,,,,,,
106,동해,2019-04-27,10.3,5.0,606.0,14.4,1411,0.8,1.0,0.8,1.0,,0.9,6.2,340.0,106.0,3.4,340.0,114.0,1.5,1312,90.0,3.5,44.0,1245.0,64.4,7.8,1016.0,1022.0,1047,1019.2,1,1020.8,13.6,10.7,,,,,,,,,3.8,2.0,15.1,2.6,,,,,,,,,,,,,,
106,동해,2019-04-28,12.0,8.3,2252.0,15.7,930,,,,,,,4.8,230.0,3.0,2.9,50.0,1107.0,1.2,1075,90.0,5.1,41.0,1518.0,63.9,8.9,1014.9,1021.6,35,1017.8,1706,1019.7,13.6,1.2,,,,,,,,,8.8,6.4,12.5,5.6,,,,,,,,,,,,,,
106,동해,2019-04-29,11.0,7.3,503.0,14.3,953,0.3,1743.0,0.7,1735.0,,1.0,6.5,160.0,1406.0,3.4,160.0,1452.0,1.3,1105,250.0,7.7,58.0,851.0,81.1,10.6,1010.1,1019.1,1,1012.4,2312,1014.9,13.7,2.0,,,,,,,,,9.1,3.1,13.0,5.5,,,,,,,,,,,,,,
106,동해,2019-04-30,12.2,8.7,545.0,15.2,1411,,,,,,,4.3,160.0,1830.0,2.7,160.0,1839.0,1.2,1007,270.0,9.9,73.0,1506.0,86.4,12.2,1004.2,1012.7,3,1006.2,2353,1009.0,13.7,6.1,,,,,,,,,4.6,2.1,17.9,5.8,,,,,,,,,,,,,,
106,동해,2019-05-01,13.6,9.8,602.0,18.1,1332,,,,,,,6.0,180.0,1343.0,4.1,160.0,1351.0,1.2,1069,140.0,10.5,57.0,1545.0,82.4,12.7,1000.2,1007.1,2358,1002.1,1503,1004.9,13.7,10.2,,,,,,,,,4.4,2.0,19.8,6.3,,,,,,,,,,,,,,
106,동해,2019-05-02,16.4,9.6,553.0,22.0,1910,,,,,,,10.4,290.0,2220.0,5.0,160.0,1435.0,2.1,1851,160.0,7.6,21.0,1937.0,61.9,11.0,1004.7,1011.4,2358,1007.1,1559,1009.4,13.8,11.6,,,,,,,,,0.3,0.0,21.2,6.2,,,,,,,,,,,,,,
106,동해,2019-05-03,14.3,10.5,547.0,19.5,16,,,,,,,6.8,50.0,855.0,4.9,50.0,907.0,1.9,1644,160.0,8.1,23.0,3.0,69.1,11.1,1011.4,1018.4,1002,1011.4,1,1016.1,13.8,11.8,,,,,,,,,0.1,0.0,21.7,5.5,,,,,,,,,,,,,,
106,동해,2019-05-04,13.8,9.7,535.0,16.9,1439,,,,,,,6.5,140.0,1358.0,3.7,160.0,1023.0,1.6,1404,140.0,11.3,74.0,1154.0,85.3,13.5,1012.6,1019.3,1033,1015.8,1814,1017.4,13.8,9.9,,,,,,,,,3.8,0.0,21.2,5.8,,,,,,,,,,,,,,
106,동해,2019-05-05,18.9,12.2,134.0,23.3,2020,,,,,,,8.2,360.0,2334.0,3.2,320.0,2129.0,1.1,966,90.0,4.7,12.0,2341.0,45.4,9.2,1008.8,1016.6,714,1010.2,1821,1013.4,13.9,7.0,,,,,,,,,7.1,1.6,21.1,7.7,,,,,,,,,,,,,,
106,동해,2019-05-06,11.0,6.5,2302.0,21.3,5,0.7,639.0,1.0,557.0,,1.6,14.3,20.0,338.0,8.3,50.0,1248.0,3.7,3216,20.0,2.5,12.0,4.0,57.9,7.5,1011.6,1018.3,932,1011.3,8,1016.4,13.9,7.4,,,,,,,,,4.9,3.9,16.6,3.0,,,,,,,,,,,,,,
106,동해,2019-05-07,16.1,5.9,222.0,21.7,1125,,,,,,,14.8,270.0,2349.0,7.6,290.0,2355.0,3.0,2565,230.0,-2.9,16.0,1126.0,30.1,5.0,1008.4,1016.6,1,1009.9,1749,1013.1,13.9,11.2,,,,,,,,,0.1,0.1,20.1,2.6,,,,,,,,,,,,,,
106,동해,2019-05-08,20.3,16.0,551.0,25.0,1513,,,,,,,16.1,320.0,34.0,8.3,290.0,29.0,4.7,4041,270.0,-2.9,13.0,1441.0,21.1,5.0,1003.4,1011.7,57,1005.1,1651,1008.0,14.0,9.2,,,,,,,,,4.6,1.6,22.5,13.7,,,,,,,,,,,,,,
106,동해,2019-05-09,21.1,17.1,532.0,26.1,1612,,,,,,,12.8,270.0,224.0,6.6,270.0,219.0,2.6,2242,270.0,0.0,17.0,813.0,24.8,6.2,1001.8,1008.8,2359,1004.4,1512,1006.3,14.0,10.4,,,,,,,,,3.9,1.6,24.7,11.3,,,,,,,,,,,,,,
106,동해,2019-05-10,18.8,14.3,2348.0,25.0,940,,,,,,,6.3,230.0,503.0,3.7,230.0,429.0,1.8,1518,230.0,4.2,22.0,941.0,40.4,8.5,1006.9,1012.7,2317,1008.6,1,1011.6,14.0,10.4,,,,,,,,,2.6,0.4,25.0,9.4,,,,,,,,,,,,,,
106,동해,2019-05-11,15.8,12.4,443.0,20.4,1358,,,,,,,3.5,110.0,1417.0,2.4,270.0,149.0,1.1,923,90.0,10.0,40.0,826.0,69.8,12.5,1008.9,1015.3,2351,1012.3,324,1013.6,14.1,8.8,,,,,,,,,3.4,1.9,24.3,6.9,,,,,,,,,,,,,,
106,동해,2019-05-12,13.7,11.1,519.0,16.0,751,,,,,,,9.4,50.0,1147.0,6.8,50.0,1139.0,2.7,2357,50.0,10.3,76.0,416.0,80.3,12.5,1014.1,1020.0,1053,1015.3,1,1018.9,14.1,1.7,,,,,,,,,7.0,6.3,17.7,6.9,,,,,,,,,,,,,,
106,동해,2019-05-13,14.6,11.7,505.0,16.3,1405,,,,,,,6.7,160.0,1517.0,4.0,160.0,1458.0,1.6,1359,160.0,11.3,69.0,916.0,80.9,13.4,1010.4,1019.3,1,1011.6,1804,1015.1,14.1,2.7,,,,,,,,,8.4,4.1,19.9,8.9,,,,,,,,,,,,,,
106,동해,2019-05-14,15.2,11.5,536.0,18.5,1310,,,,,,,4.0,160.0,1017.0,2.9,250.0,2314.0,1.1,947,90.0,12.6,71.0,2326.0,85.3,14.6,1007.8,1014.4,929,1010.9,1810,1012.6,14.1,10.5,,,,,,,,,3.8,0.5,23.6,8.2,,,,,,,,,,,,,,
106,동해,2019-05-15,15.4,13.1,1848.0,20.0,817,,,,,,,8.1,50.0,941.0,5.7,50.0,942.0,1.7,1490,50.0,11.9,52.0,816.0,80.6,14.0,1008.1,1014.5,1023,1011.1,2339,1012.8,14.2,9.7,,,,,,,,,4.9,1.3,24.0,9.3,,,,,,,,,,,,,,
106,동해,2019-05-16,16.0,13.2,538.0,18.8,1338,,,,,,,4.8,50.0,257.0,3.0,50.0,304.0,1.3,1147,70.0,13.1,64.0,248.0,83.6,15.1,1007.0,1013.1,1014,1010.6,1754,1011.7,14.2,10.5,,,,,,,,,3.9,1.1,25.2,10.5,,,,,,,,,,,,,,
106,동해,2019-05-17,20.8,16.9,212.0,25.2,1159,,,,,,,5.2,160.0,1801.0,3.4,250.0,236.0,1.6,1357,250.0,11.6,41.0,1209.0,56.8,13.7,1007.8,1013.9,1004,1011.0,1549,1012.4,14.2,6.1,,,,,,,,,6.8,3.1,25.8,13.4,,,,,,,,,,,,,,
106,동해,2019-05-18,18.3,15.7,2331.0,22.6,1347,0.3,1007.0,1.1,952.0,,1.3,8.0,140.0,1624.0,5.8,160.0,1631.0,1.9,1660,160.0,12.7,48.0,148.0,71.3,14.7,1009.0,1015.3,1028,1012.2,346,1013.7,14.3,0.9,,,,,,,,,7.1,3.4,21.2,14.6,,,,,,,,,,,,,,
106,동해,2019-05-19,17.6,14.8,315.0,21.7,1619,0.0,,0.0,,,0.0,9.4,160.0,1200.0,6.9,160.0,1211.0,1.6,1408,160.0,13.6,60.0,1348.0,78.4,15.6,1004.6,1013.9,4,1004.2,2400,1009.3,14.3,7.3,,,,,,,,,7.1,,23.9,12.5,,,,,,,,,,,,,,
106,동해,2019-05-20,18.2,13.6,242.0,22.5,1543,0.0,,0.0,,,0.0,13.2,320.0,1758.0,7.6,320.0,1800.0,3.1,2637,290.0,6.2,24.0,1556.0,49.9,10.0,996.4,1004.5,2355,998.8,704,1001.1,14.3,2.8,,,,,,,,,,,20.2,10.3,,,,,,,,,,,,,,
106,동해,2019-05-21,19.5,13.1,427.0,25.2,1334,,,,,,,14.3,290.0,144.0,7.2,290.0,1423.0,3.6,3133,290.0,0.2,16.0,1734.0,28.6,6.3,998.3,1004.9,716,1000.1,1532,1002.9,14.3,10.8,,,,,,,,,1.0,,24.6,7.0,,,,,,,,,,,,,,
106,동해,2019-05-22,22.8,15.9,8.0,27.9,1529,,,,,,,12.1,290.0,919.0,6.4,270.0,956.0,3.8,3296,290.0,-0.7,16.0,1511.0,21.3,5.8,998.6,1004.8,2311,1001.0,1653,1003.1,14.4,10.2,,,,,,,,,2.6,1.9,27.2,8.4,,,,,,,,,,,,,,
106,동해,2019-05-23,22.6,16.6,428.0,26.8,954,,,,,,,7.0,160.0,1637.0,5.0,160.0,1640.0,1.8,1595,230.0,3.0,16.0,56.0,28.4,7.7,1001.8,1007.8,2306,1004.4,37,1006.4,14.4,10.4,,,,,,,,,1.1,0.0,27.3,10.3,,,,,,,,,,,,,,
106,동해,2019-05-24,22.7,18.4,1914.0,27.4,846,,,,,,,7.2,140.0,1342.0,3.3,230.0,337.0,1.7,1505,230.0,8.5,26.0,835.0,41.0,11.3,1004.4,1010.9,1109,1007.8,1,1009.0,14.4,10.3,,,,,,,,,2.3,0.0,31.5,13.8,,,,,,,,,,,,,,
106,동해,2019-05-25,27.3,21.6,2327.0,33.3,1310,,,,,,,8.3,290.0,1053.0,4.7,290.0,1053.0,1.8,1537,250.0,8.1,16.0,1731.0,31.0,11.0,1006.8,1014.3,2215,1008.1,119,1011.4,14.4,6.4,,,,,,,,,6.0,0.1,30.5,14.5,,,,,,,,,,,,,,
106,동해,2019-05-26,24.7,18.6,514.0,32.9,1540,,,,,,,9.6,250.0,1601.0,5.2,230.0,1551.0,1.8,1550,230.0,6.3,14.0,1548.0,31.9,9.7,1007.6,1015.3,719,1009.1,1723,1012.2,14.5,8.9,,,,,,,,,5.1,0.1,32.1,12.7,,,,,,,,,,,,,,
106,동해,2019-05-27,20.9,16.1,1055.0,25.8,1607,0.4,852.0,0.4,802.0,,0.4,16.0,160.0,830.0,8.8,200.0,818.0,3.6,3133,160.0,12.0,25.0,2.0,58.6,14.3,998.0,1009.7,56,996.6,1520,1002.6,14.5,1.4,,,,,,,,,9.6,,20.1,15.8,,,,,,,,,,,,,,
106,동해,2019-05-28,19.8,16.1,542.0,22.8,1440,,,,,,,9.0,290.0,151.0,5.0,160.0,1620.0,2.5,2166,290.0,1.9,18.0,1456.0,32.5,7.2,1003.0,1009.8,1011,1002.6,15,1007.7,14.5,1.9,,,,,,,,,3.0,,24.9,11.6,,,,,,,,,,,,,,
106,동해,2019-05-29,18.9,12.5,409.0,24.3,1239,,,,,,,13.1,70.0,43.0,7.5,50.0,51.0,2.6,2265,160.0,3.4,15.0,1602.0,40.8,8.2,1003.0,1011.2,209,1005.4,1614,1007.7,14.5,,,,,,,,,,0.3,0.0,27.4,7.7,,,,,,,,,,,,,,
106,동해,2019-05-30,22.9,16.1,205.0,27.9,1359,,,,,,,12.6,250.0,2302.0,7.0,270.0,1905.0,2.8,2458,270.0,4.2,17.0,1249.0,30.3,8.3,1003.4,1010.2,613,1005.0,1850,1008.0,14.5,0.0,,,,,,,,,7.8,3.0,25.9,8.5,,,,,,,,,,,,,,
106,동해,2019-05-31,18.9,14.1,1939.0,23.4,1101,,,,,,,11.9,160.0,1144.0,7.2,160.0,1151.0,2.5,2181,290.0,7.0,35.0,850.0,47.4,10.1,1002.7,1008.9,715,1005.6,1735,1007.5,14.6,10.7,,,,,,,,,3.6,1.9,25.6,11.0,,,,,,,,,,,,,,
106,동해,2019-06-01,20.2,15.0,428.0,25.1,1014,,,,,,,8.5,160.0,1429.0,6.2,160.0,1432.0,2.3,1992,160.0,5.5,23.0,1005.0,39.3,9.1,1002.9,1009.2,227,1005.9,1648,1007.6,14.6,11.8,,,,,,,,,4.0,0.9,27.4,8.9,,,,,,,,,,,,,,
106,동해,2019-06-02,17.9,14.0,2014.0,25.1,847,,,,,,,5.2,250.0,334.0,3.2,250.0,117.0,1.4,1237,250.0,7.7,25.0,849.0,55.5,10.8,1001.3,1007.7,1,1004.4,1728,1006.0,14.6,12.7,,,,,,,,,3.6,0.0,29.7,9.6,,,,,,,,,,,,,,
106,동해,2019-06-03,20.7,14.9,15.0,26.5,1222,,,,,,,8.0,160.0,1348.0,5.5,160.0,1351.0,1.7,1426,250.0,9.5,32.0,1159.0,49.8,11.9,1001.7,1007.7,902,1004.7,1710,1006.4,14.6,12.7,,,,,,,,,0.4,0.0,29.8,10.2,,,,,,,,,,,,,,
106,동해,2019-06-04,23.2,17.5,1835.0,26.8,2057,,,,,,,11.0,160.0,1401.0,7.1,160.0,1225.0,2.1,1794,160.0,10.9,32.0,2055.0,47.1,13.0,1002.0,1008.8,814,1004.3,1724,1006.7,14.6,12.4,,,,,,,,,3.4,1.5,32.1,14.4,,,,,,,,,,,,,,
106,동해,2019-06-05,17.3,13.9,2359.0,25.0,29,,,,,,,8.9,50.0,946.0,6.8,50.0,1002.0,2.5,2199,50.0,13.6,33.0,201.0,79.9,15.6,1006.7,1012.9,1340,1007.0,23,1011.4,14.6,12.6,,,,,,,,,3.6,0.1,29.9,12.3,,,,,,,,,,,,,,
106,동해,2019-06-06,16.0,13.1,114.0,20.0,941,0.9,2309.0,4.4,2256.0,,11.8,7.9,50.0,1925.0,5.5,50.0,1932.0,1.3,1129,50.0,14.9,75.0,941.0,93.3,16.9,1006.5,1013.1,511,1009.0,2355,1011.2,14.7,1.6,,,,,,,,,9.3,6.1,23.7,12.6,,,,,,,,,,,,,,
106,동해,2019-06-07,15.9,14.7,808.0,16.6,2327,2.2,204.0,9.7,818.0,,72.4,12.3,20.0,1519.0,8.0,20.0,1526.0,3.3,2821,20.0,15.4,88.0,2326.0,97.4,17.5,1001.0,1009.0,1,1003.8,756,1005.8,14.7,0.0,,,,,,,,,8.8,8.1,16.1,15.7,,,,,,,,,,,,,,
106,동해,2019-06-08,16.0,13.8,2353.0,19.2,1457,,,,,,,6.6,180.0,1801.0,4.0,160.0,1803.0,1.8,1526,160.0,13.7,73.0,1438.0,86.4,15.7,1004.8,1010.8,809,1008.1,16,1009.5,14.7,10.7,,,,,,,,,5.4,1.3,21.3,12.0,,,,,,,,,,,,,,
106,동해,2019-06-09,16.0,13.7,3.0,18.2,1133,0.2,1850.0,0.5,1922.0,,0.7,4.7,140.0,1202.0,2.9,160.0,1227.0,1.1,931,90.0,13.5,70.0,1419.0,86.3,15.5,1003.9,1010.0,805,1007.5,1526,1008.6,14.7,0.0,,,,,,,,,8.9,8.9,20.5,13.4,,,,,,,,,,,,,,
106,동해,2019-06-10,15.7,14.0,613.0,18.6,1236,0.5,1900.0,0.5,1852.0,,0.5,8.4,50.0,1520.0,5.7,50.0,1520.0,2.4,2065,20.0,12.9,69.0,1244.0,84.0,14.9,1004.4,1010.6,2158,1007.7,231,1009.1,14.7,2.2,,,,,,,,,8.8,5.6,20.0,14.2,,,,,,,,,,,,,,
106,동해,2019-06-11,15.4,13.6,327.0,17.2,1149,0.2,249.0,0.3,245.0,,0.3,7.8,50.0,1241.0,6.0,50.0,1249.0,2.4,2061,50.0,12.3,73.0,1158.0,82.4,14.3,1005.8,1011.3,955,1009.7,1829,1010.6,14.7,1.7,,,,,,,,,8.1,6.9,16.9,12.7,,,,,,,,,,,,,,
106,동해,2019-06-12,15.3,11.3,526.0,19.2,1334,,,,,,,5.8,140.0,1729.0,4.0,160.0,1631.0,1.6,1425,160.0,12.2,66.0,1548.0,83.0,14.3,1006.7,1012.5,1230,1010.3,1717,1011.5,14.7,13.1,,,,,,,,,0.8,0.0,24.8,9.5,,,,,,,,,,,,,,
106,동해,2019-06-13,17.1,11.9,434.0,21.4,1107,,,,,,,9.7,160.0,1514.0,6.2,160.0,1551.0,1.9,1675,160.0,13.9,67.0,1109.0,82.5,15.9,1004.3,1011.6,127,1006.6,1735,1009.0,14.7,13.0,,,,,,,,,2.8,0.0,26.3,10.8,,,,,,,,,,,,,,
106,동해,2019-06-14,18.9,15.7,55.0,24.5,1022,0.6,1648.0,0.6,1645.0,,0.6,5.9,360.0,1649.0,3.7,20.0,1704.0,1.4,1184,250.0,13.7,47.0,1358.0,73.3,15.7,999.9,1007.6,50,1002.6,1837,1004.6,14.7,1.0,,,,,,,,,8.9,1.6,22.8,14.2,,,,,,,,,,,,,,
106,동해,2019-06-15,17.4,14.5,525.0,20.8,1225,3.5,1940.0,8.0,1924.0,,11.7,11.0,50.0,1257.0,8.0,50.0,1302.0,2.9,2471,50.0,14.8,72.0,1229.0,85.4,16.8,995.9,1003.0,13,998.6,1537,1000.6,14.7,5.3,,,,,,,,,8.0,2.8,23.4,12.6,,,,,,,,,,,,,,
106,동해,2019-06-16,16.2,14.3,2247.0,19.0,1041,0.7,29.0,3.1,-2335.0,,4.2,9.5,20.0,1148.0,7.0,50.0,1255.0,2.6,2213,20.0,13.8,69.0,1027.0,86.5,15.8,1003.4,1011.2,2205,1002.4,1,1008.2,14.7,6.8,,,,,,,,,6.5,4.4,22.0,14.0,,,,,,,,,,,,,,
106,동해,2019-06-17,17.4,14.2,332.0,21.4,1534,,,,,,,5.1,50.0,1040.0,3.5,50.0,1045.0,1.3,1091,70.0,15.1,67.0,1530.0,87.1,17.2,1006.0,1011.8,1116,1010.0,333,1010.8,14.8,10.9,,,,,,,,,4.6,3.3,26.4,13.8,,,,,,,,,,,,,,
106,동해,2019-06-18,20.6,16.5,1.0,25.8,1503,0.4,1906.0,1.1,1856.0,,1.9,4.8,160.0,1120.0,3.0,160.0,1125.0,1.3,1128,230.0,15.4,49.0,1504.0,73.8,17.6,1004.0,1010.7,1,1007.1,1538,1008.7,14.8,3.6,,,,,,,,,9.4,3.0,27.8,15.7,,,,,,,,,,,,,,
106,동해,2019-06-19,21.8,17.9,3.0,25.8,952,0.1,,0.1,,,0.1,5.9,320.0,837.0,3.3,160.0,1448.0,1.2,1054,140.0,16.0,53.0,943.0,71.0,18.2,1000.9,1007.4,1,1004.1,2001,1005.6,14.8,8.7,,,,,,,,,4.0,1.6,28.2,15.6,,,,,,,,,,,,,,
106,동해,2019-06-20,22.2,17.8,453.0,26.2,2107,,,,,,,8.5,140.0,1407.0,5.7,160.0,1412.0,1.5,1286,250.0,15.6,50.0,2107.0,67.1,17.7,999.7,1005.9,326,1002.4,1701,1004.3,14.8,12.0,,,,,,,,,4.8,0.8,27.8,14.2,,,,,,,,,,,,,,
106,동해,2019-06-21,19.7,16.8,2356.0,24.0,149,0.1,,0.1,,,0.1,11.0,20.0,1424.0,7.6,50.0,1145.0,3.2,2735,50.0,15.3,50.0,148.0,77.0,17.5,1001.9,1009.8,2052,1003.5,1,1006.5,14.8,6.2,,,,,,,,,6.9,4.5,24.7,16.0,,,,,,,,,,,,,,
106,동해,2019-06-22,18.4,15.4,2314.0,21.2,1304,,,,,,,7.3,50.0,1510.0,5.7,50.0,1519.0,2.5,2157,50.0,13.5,65.0,732.0,73.6,15.5,1003.9,1009.3,2,1007.8,1720,1008.6,14.8,12.8,,,,,,,,,2.1,1.0,30.6,12.7,,,,,,,,,,,,,,
106,동해,2019-06-23,17.9,14.7,53.0,20.7,1343,0.0,,0.0,,,0.0,7.5,20.0,921.0,4.9,70.0,1016.0,2.0,1704,70.0,14.8,71.0,1404.0,82.8,16.9,1005.2,1012.2,2258,1008.7,156,1010.0,14.8,10.7,,,,,,,,,2.8,1.5,28.9,12.6,,,,,,,,,,,,,,
106,동해,2019-06-24,18.9,15.9,533.0,22.4,1301,0.2,,0.2,,,0.2,6.2,160.0,1431.0,3.8,160.0,1417.0,1.5,1304,160.0,15.4,67.0,1223.0,81.1,17.5,1008.5,1015.1,2318,1010.7,210,1013.3,14.8,12.1,,,,,,,,,2.3,1.4,30.6,13.9,,,,,,,,,,,,,,
106,동해,2019-06-25,19.7,15.8,121.0,23.2,1311,,,,,,,8.4,160.0,1413.0,4.3,160.0,1430.0,1.6,1376,160.0,16.6,67.0,1104.0,82.9,18.9,1009.7,1016.2,820,1012.8,1724,1014.4,14.8,13.0,,,,,,,,,2.8,0.0,30.3,14.1,,,,,,,,,,,,,,
106,동해,2019-06-26,19.6,17.2,329.0,22.6,1655,1.8,2316.0,7.1,2254.0,,10.1,5.5,160.0,2015.0,3.1,50.0,627.0,1.0,880,70.0,16.6,60.0,1728.0,83.5,18.9,1004.5,1013.3,1,1005.5,2356,1009.2,14.8,3.6,,,,,,,,,8.8,1.6,24.3,15.1,,,,,,,,,,,,,,
106,동해,2019-06-27,20.1,17.3,817.0,23.6,1439,0.4,145.0,1.2,129.0,,1.6,9.2,50.0,1544.0,6.6,50.0,1340.0,2.3,1962,50.0,18.8,77.0,1254.0,92.8,21.7,996.6,1005.5,1,999.5,1406,1001.3,14.8,5.6,,,,,,,,,8.0,3.0,25.7,18.9,,,,,,,,,,,,,,
106,동해,2019-06-28,19.5,18.7,440.0,21.5,1224,0.0,,0.0,,,0.0,6.2,20.0,41.0,3.6,50.0,433.0,1.7,1435,20.0,17.9,82.0,1226.0,90.6,20.5,998.9,1004.9,828,1002.0,2356,1003.6,14.7,2.9,,,,,,,,,7.5,6.8,25.7,19.0,,,,,,,,,,,,,,
106,동해,2019-06-29,20.1,17.5,159.0,24.2,1233,1.4,245.0,5.4,231.0,,9.2,5.1,160.0,1357.0,3.4,160.0,1401.0,0.7,644,50.0,18.7,74.0,1358.0,92.5,21.6,993.4,1002.0,1,995.2,1836,998.0,14.7,0.8,,,,,,,,,8.8,3.4,23.7,19.7,,,,,,,,,,,,,,
106,동해,2019-06-30,22.4,18.6,417.0,27.5,1758,,,,,,,4.8,180.0,1506.0,2.8,160.0,1035.0,1.0,856,160.0,18.1,51.0,1813.0,78.4,20.8,994.2,1001.2,2232,995.3,39,998.7,14.7,6.7,,,,,,,,,6.9,0.3,25.1,18.6,,,,,,,,,,,,,,
